HTTrack3.49-2 launched on Wed, 03 Jan 2024 17:24:59 at https://specter.solutions +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w https://specter.solutions -O "/home/kim/websites/specter" -n -t -%P -p7 -N0 -s2 -p7 -D -a -K0 -c4 -%k -r10 -A25000 -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

17:38:59	Warning: 	File has moved from https://specter.solutions/?p=3 to https://specter.solutions/privacy-policy/
17:38:59	Warning: 	HTML file (169519 bytes) retransferred due to lack of cache: https://specter.solutions/shop/specter-shield/
17:39:01	Error: 	"No data (connection closed)" (-4) after 2 retries at link https://specter.solutions/xmlrpc.php?rsd (from https://specter.solutions/)
17:39:01	Warning: 	HTML file (857 bytes) retransferred due to lack of cache: https://specter.solutions/?p=4518
17:39:03	Warning: 	Moved Permanently for https://specter.solutions/?p=4518
17:39:03	Warning: 	File has moved from https://specter.solutions/?p=4518 to https://specter.solutions/liquid-for-bitcoiners-1-4-confidential-transactions/
17:39:05	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/xmlrpc.php (from https://specter.solutions/liquid-for-bitcoiners-1-4-confidential-transactions/)
17:39:05	Warning: 	HTML file (853 bytes) retransferred due to lack of cache: https://specter.solutions/?p=4572
17:39:06	Warning: 	Moved Permanently for https://specter.solutions/?p=4572
17:39:06	Warning: 	File has moved from https://specter.solutions/?p=4572 to https://specter.solutions/liquid-for-bitcoiners-2-4-stablecoin-self-custody/
17:39:06	Warning: 	HTML file (158136 bytes) retransferred due to lack of cache: https://specter.solutions/2021/10/20/
17:39:09	Warning: 	HTML file (963 bytes) retransferred due to lack of cache: https://specter.solutions/?p=4592
17:39:11	Warning: 	Moved Permanently for https://specter.solutions/?p=4592
17:39:11	Warning: 	File has moved from https://specter.solutions/?p=4592 to https://specter.solutions/liquid-for-bitcoiners-3-4-stablecoins-for-working-capital-stability-remittances-and-bitcoin-backed-loans/
17:39:11	Warning: 	HTML file (158407 bytes) retransferred due to lack of cache: https://specter.solutions/2021/10/21/
17:39:13	Warning: 	HTML file (877 bytes) retransferred due to lack of cache: https://specter.solutions/?p=4643
17:39:15	Warning: 	Moved Permanently for https://specter.solutions/?p=4643
